key,true_angle,pred_angle,usage
left,0.13896713,-0.014131646603345871,none
center,-0.06103287,-0.06609606742858887,none
right,-0.26103287000000003,-0.1999007612466812,none
left,0.14835681,0.010141748934984207,none
center,-0.05164319,-0.06736685335636139,none
right,-0.25164319,-0.20264770090579987,none
left,0.14835681,-0.0022361278533935547,none
center,-0.05164319,-0.04905269667506218,none
right,-0.25164319,-0.268524169921875,none
left,0.14835681,0.0665685385465622,none
center,-0.05164319,-0.06907017529010773,none
right,-0.25164319,-0.19104041159152985,none
left,0.14835681,0.009291309863328934,none
center,-0.05164319,-0.06009251996874809,none
right,-0.25164319,-0.22941727936267853,none
left,0.14835681,0.009842745959758759,none
center,-0.05164319,-0.0016573518514633179,none
right,-0.25164319,-0.13218596577644348,none
left,0.14835681,0.06784297525882721,none
center,-0.05164319,0.012577850371599197,none
right,-0.25164319,-0.27096763253211975,none
left,0.14835681,0.017619792371988297,none
center,-0.05164319,-0.03486010804772377,none
right,-0.25164319,-0.20981542766094208,none
left,0.14835681,0.06777985394001007,none
center,-0.05164319,-0.09560553729534149,none
right,-0.25164319,-0.21728451550006866,none
left,0.14835681,0.02869674190878868,none
center,-0.05164319,-0.022469554096460342,none
right,-0.25164319,-0.19070935249328613,none
left,0.14835681,0.06394871324300766,none
center,-0.05164319,-0.022625058889389038,none
right,-0.25164319,-0.18423394858837128,none
left,0.14835681,0.0464148186147213,none
center,-0.05164319,-0.011330980807542801,none
right,-0.25164319,-0.1572238653898239,none
left,0.14835681,0.10043507814407349,none
center,-0.05164319,0.008773025125265121,none
right,-0.25164319,-0.1508205682039261,valid
left,0.14835681,0.13950321078300476,train
center,-0.05164319,0.04027208313345909,none
right,-0.25164319,-0.2542712390422821,none
left,0.14835681,0.09515722095966339,none
center,-0.05164319,0.03250661864876747,none
right,-0.25164319,-0.2379370480775833,train
left,0.14835681,0.07293500006198883,none
center,-0.05164319,0.017869982868433,none
right,-0.25164319,-0.23268170654773712,none
left,0.14835681,0.11074577271938324,none
center,-0.05164319,-0.01635916531085968,none
right,-0.25164319,-0.2739982306957245,none
left,0.14835681,0.13878487050533295,none
center,-0.05164319,0.007639378309249878,none
right,-0.25164319,-0.21140091121196747,none
left,0.14835681,0.132996067404747,train
center,-0.05164319,0.0014138668775558472,none
right,-0.25164319,-0.20876909792423248,none
left,0.14835681,0.10179771482944489,none
center,-0.05164319,0.034112051129341125,none
right,-0.25164319,-0.22046782076358795,none
left,0.14835681,0.12160706520080566,none
center,-0.05164319,-0.02728572115302086,none
right,-0.25164319,-0.2271963208913803,none
left,0.14835681,0.10097013413906097,none
center,-0.05164319,-0.06798015534877777,none
right,-0.25164319,-0.2925231158733368,none
left,0.13896713,0.1311824768781662,none
center,-0.06103287,-0.10288046300411224,none
right,-0.26103287000000003,-0.1702146679162979,none
left,0.13896713,0.09153297543525696,valid
center,-0.06103287,-0.04746087267994881,none
right,-0.26103287000000003,-0.27306950092315674,none
left,0.13896713,0.09806281328201294,none
center,-0.06103287,-0.04002220928668976,none
right,-0.26103287000000003,-0.24765507876873016,train
left,0.13896713,0.10785731673240662,none
center,-0.06103287,-0.045776013284921646,none
right,-0.26103287000000003,-0.24602638185024261,none
left,0.13896713,0.08834671974182129,train
center,-0.06103287,-0.0005716942250728607,none
right,-0.26103287000000003,-0.289753258228302,none
left,0.13896713,0.08558061718940735,none
center,-0.06103287,-0.029763609170913696,none
right,-0.26103287000000003,-0.247029110789299,none
left,0.13896713,0.03796299919486046,none
center,-0.06103287,-0.043116193264722824,none
right,-0.26103287000000003,-0.2521262764930725,none
left,0.13896713,0.06613501161336899,none
center,-0.06103287,-0.03933827206492424,none
right,-0.26103287000000003,-0.2719287872314453,none
left,0.13896713,0.09233160316944122,none
center,-0.06103287,-0.12929442524909973,none
right,-0.26103287000000003,-0.2656084895133972,none
left,0.13896713,0.08446246385574341,none
center,-0.06103287,-0.03390263393521309,none
right,-0.26103287000000003,-0.21990667283535004,none
left,0.13896713,0.07078726589679718,none
center,-0.06103287,-0.05299811437726021,none
right,-0.26103287000000003,-0.26419657468795776,none
left,0.13896713,0.11113443970680237,none
center,-0.06103287,-0.03954886272549629,none
right,-0.26103287000000003,-0.2859025001525879,none
left,0.13896713,0.11557088792324066,none
center,-0.06103287,-0.01103329285979271,none
right,-0.26103287000000003,-0.28803110122680664,none
left,0.13896713,0.0789121687412262,none
center,-0.06103287,-0.018032774329185486,none
right,-0.26103287000000003,-0.21600908041000366,train
left,0.13896713,0.10208149254322052,none
center,-0.06103287,-0.07932411134243011,none
right,-0.26103287000000003,-0.3020086884498596,none
left,0.13896713,0.11387009918689728,none
center,-0.06103287,-0.04629961773753166,none
right,-0.26103287000000003,-0.25326234102249146,none
left,0.13896713,0.12279459834098816,none
center,-0.06103287,-0.01503363624215126,none
right,-0.26103287000000003,-0.23846523463726044,none
left,0.13896713,0.13841086626052856,none
center,-0.06103287,0.003343716263771057,none
right,-0.26103287000000003,-0.2264307737350464,none
left,0.13896713,0.11785140633583069,none
center,-0.06103287,-0.0004442967474460602,none
right,-0.26103287000000003,-0.20669543743133545,none
left,0.13896713,0.10196483135223389,none
center,-0.06103287,-0.004919234663248062,none
right,-0.26103287000000003,-0.2715575695037842,none
left,0.13896713,0.09607121348381042,none
center,-0.06103287,-0.024557296186685562,none
right,-0.26103287000000003,-0.15996074676513672,none
left,0.13896713,0.0942729264497757,none
center,-0.06103287,0.026737533509731293,none
right,-0.26103287000000003,-0.20156128704547882,none
left,0.13896713,0.11687594652175903,train
center,-0.06103287,-0.012955989688634872,none
right,-0.26103287000000003,-0.2107212096452713,none
left,0.13896713,0.08047901093959808,none
center,-0.06103287,-0.0923224687576294,none
right,-0.26103287000000003,-0.22104136645793915,none
left,0.13896713,0.09885293245315552,none
center,-0.06103287,-0.03923395276069641,none
right,-0.26103287000000003,-0.23290400207042694,none
left,0.13896713,0.06201188266277313,none
center,-0.06103287,-0.08038333058357239,none
right,-0.26103287000000003,-0.22160203754901886,none
left,0.13896713,0.0932493656873703,none
center,-0.06103287,-0.07223363220691681,none
right,-0.26103287000000003,-0.2633109986782074,none
left,0.13896713,0.07068029046058655,train
center,-0.06103287,-0.1261442005634308,train
right,-0.26103287000000003,-0.23479022085666656,none
left,0.13896713,0.12168516218662262,none
center,-0.06103287,-0.057786647230386734,none
right,-0.26103287000000003,-0.29079878330230713,none
left,0.13896713,0.08127149939537048,none
center,-0.06103287,-0.04264652729034424,none
right,-0.26103287000000003,-0.23871047794818878,none
left,0.13896713,0.08949662744998932,none
center,-0.06103287,0.01083512231707573,train
right,-0.26103287000000003,-0.2070339173078537,none
left,0.13896713,0.10454528033733368,none
center,-0.06103287,-0.05241464450955391,none
right,-0.26103287000000003,-0.2807074189186096,none
left,0.13896713,0.10343991219997406,none
center,-0.06103287,-0.06307360529899597,none
right,-0.26103287000000003,-0.2448854297399521,none
left,0.13896713,0.1328039914369583,none
center,-0.06103287,-0.07420451939105988,none
right,-0.26103287000000003,-0.2677658200263977,none
left,0.13896713,0.10093651711940765,none
center,-0.06103287,-0.022412799298763275,train
right,-0.26103287000000003,-0.2272956669330597,none
left,0.13896713,0.15667831897735596,none
center,-0.06103287,-0.03270037844777107,none
right,-0.26103287000000003,-0.21662336587905884,train
left,0.13896713,0.13654054701328278,none
center,-0.06103287,-0.04214287921786308,train
right,-0.26103287000000003,-0.20636628568172455,none
left,0.13896713,0.13241013884544373,none
center,-0.06103287,-0.028035957366228104,none
right,-0.26103287000000003,-0.22734351456165314,none
left,0.13896713,0.1033417284488678,train
center,-0.06103287,-0.06240860000252724,none
right,-0.26103287000000003,-0.2304602712392807,none
left,0.13896713,0.14388267695903778,none
center,-0.06103287,-0.03347034007310867,train
right,-0.26103287000000003,-0.2218177765607834,none
left,0.13896713,0.1357257068157196,none
center,-0.06103287,-0.022994011640548706,none
right,-0.26103287000000003,-0.26935720443725586,none
left,0.13896713,0.15561826527118683,none
center,-0.06103287,-0.011944808065891266,none
right,-0.26103287000000003,-0.2560233771800995,none
left,0.13896713,0.14306552708148956,none
center,-0.06103287,-0.03848700225353241,none
right,-0.26103287000000003,-0.23773597180843353,none
left,0.13896713,0.10604792833328247,none
center,-0.06103287,-0.01008831337094307,none
right,-0.26103287000000003,-0.2204904854297638,none
left,0.13896713,0.12312841415405273,none
center,-0.06103287,0.00568467378616333,none
right,-0.26103287000000003,-0.24303679168224335,none
left,0.13896713,0.12274590134620667,none
center,-0.06103287,0.028892412781715393,none
right,-0.26103287000000003,-0.21287034451961517,none
left,0.13896713,0.13875851035118103,none
center,-0.06103287,0.00896698608994484,none
right,-0.26103287000000003,-0.2270839661359787,none
left,0.13896713,0.14327691495418549,train
center,-0.06103287,0.0180356428027153,none
right,-0.26103287000000003,-0.14743049442768097,none
left,0.13896713,0.13413716852664948,none
center,-0.06103287,0.05942477658390999,none
right,-0.26103287000000003,-0.09576503932476044,none
left,0.13896713,0.16926325857639313,none
center,-0.06103287,0.0625443384051323,none
right,-0.26103287000000003,-0.1754833608865738,none
left,0.13896713,0.15317483246326447,none
center,-0.06103287,0.037060484290122986,none
right,-0.26103287000000003,-0.23393423855304718,none
left,0.13896713,0.12440116703510284,none
center,-0.06103287,0.03329663351178169,none
right,-0.26103287000000003,-0.16186632215976715,none
left,0.13896713,0.11561226844787598,none
center,-0.06103287,-0.022040698677301407,none
right,-0.26103287000000003,-0.22843050956726074,none
left,0.13896713,0.11291126906871796,none
center,-0.06103287,-0.00663984939455986,none
right,-0.26103287000000003,-0.13345693051815033,none
left,0.13896713,0.12588748335838318,none
center,-0.06103287,0.05967022106051445,none
right,-0.26103287000000003,-0.1139383465051651,none
left,0.13896713,0.12336796522140503,none
center,-0.06103287,0.04745234176516533,none
right,-0.26103287000000003,-0.1694427877664566,none
left,0.13896713,0.1409054845571518,none
center,-0.06103287,0.04753420501947403,none
right,-0.26103287000000003,-0.1986556202173233,none
left,0.13896713,0.1406177133321762,none
center,-0.06103287,0.023001205176115036,none
right,-0.26103287000000003,-0.21238088607788086,train
left,0.13896713,0.1605118066072464,none
center,-0.06103287,-0.030114267021417618,none
right,-0.26103287000000003,-0.1393408626317978,none
left,0.13896713,0.14947868883609772,none
center,-0.06103287,0.09487481415271759,none
right,-0.26103287000000003,-0.08229947090148926,none
left,0.13896713,0.1477133184671402,none
center,-0.06103287,0.05869780853390694,none
right,-0.26103287000000003,-0.10760407149791718,none
left,0.13896713,0.16858096420764923,none
center,-0.06103287,0.05345534160733223,none
right,-0.26103287000000003,-0.14843709766864777,none
left,0.15305164000000002,0.20941631495952606,none
center,-0.04694836,0.11355753242969513,none
right,-0.24694836,-0.08451633155345917,none
left,0.16244131,0.19770164787769318,none
center,-0.03755869,0.1458638310432434,none
right,-0.23755869000000002,-0.11747467517852783,none
left,0.16244131,0.20455041527748108,none
center,-0.03755869,0.11902791261672974,none
right,-0.23755869000000002,-0.13887035846710205,none
left,0.16244131,0.19978009164333344,none
center,-0.03755869,0.138010174036026,none
right,-0.23755869000000002,-0.08819378912448883,none
left,0.16713615,0.18822555243968964,none
center,-0.03286385,0.15688496828079224,none
right,-0.23286385,-0.21009987592697144,none
left,0.195305164,0.1793639063835144,none
center,-0.004694836,0.10178156197071075,none
right,-0.20469483600000002,-0.20414741337299347,none
left,0.195305164,0.15562596917152405,none
center,-0.004694836,0.09774869680404663,none
right,-0.20469483600000002,-0.023520901799201965,none
left,0.20469483600000002,0.19801633059978485,none
center,0.004694836,0.09484201669692993,none
right,-0.195305164,-0.0528176911175251,none
left,0.22347418000000002,0.17721761763095856,none
center,0.02347418,0.10790657997131348,none
right,-0.17652582,-0.10545788705348969,none
left,0.22347418000000002,0.19823677837848663,none
center,0.02347418,0.0862244963645935,none
right,-0.17652582,-0.13300926983356476,none
left,0.22347418000000002,0.21935535967350006,none
center,0.02347418,0.09551192820072174,none
right,-0.17652582,-0.05851619318127632,none
left,0.22347418000000002,0.19886904954910278,none
center,0.02347418,0.04128700867295265,none
right,-0.17652582,-0.0700533539056778,none
left,0.22347418000000002,0.14034445583820343,none
center,0.02347418,0.04628262296319008,none
right,-0.17652582,-0.11262756586074829,none
left,0.22347418000000002,0.17832089960575104,none
center,0.02347418,0.010139089077711105,none
right,-0.17652582,-0.14171431958675385,none
left,0.21408451,0.16759537160396576,none
center,0.01408451,0.06896865367889404,train
right,-0.18591549000000002,-0.10094119608402252,none
left,0.195305164,0.16314779222011566,none
center,-0.004694836,0.04185362532734871,none
right,-0.20469483600000002,-0.12279240787029266,none
left,0.16713615,0.17293845117092133,none
center,-0.03286385,0.09208817780017853,none
right,-0.23286385,-0.11787129938602448,none
left,0.15774648000000002,0.15784119069576263,none
center,-0.04225352,0.07295224070549011,none
right,-0.24225352,-0.11397688090801239,none
left,0.15774648000000002,0.13684822618961334,none
center,-0.04225352,0.024805642664432526,none
right,-0.24225352,-0.09136980772018433,none
left,0.15774648000000002,0.12113170325756073,none
center,-0.04225352,0.040203604847192764,none
right,-0.24225352,-0.16069740056991577,none
left,0.15774648000000002,0.13070005178451538,none
center,-0.04225352,0.08349166810512543,none
right,-0.24225352,-0.06711359322071075,none
left,0.15774648000000002,0.12438777089118958,none
center,-0.04225352,0.016478199511766434,none
right,-0.24225352,-0.06392878293991089,none
left,0.15774648000000002,0.12738819420337677,none
center,-0.04225352,0.026375658810138702,none
right,-0.24225352,-0.09844973683357239,none
left,0.15774648000000002,0.1288227140903473,none
center,-0.04225352,0.050029363483190536,none
right,-0.24225352,-0.09778730571269989,none
left,0.15774648000000002,0.13891781866550446,none
center,-0.04225352,0.017127059400081635,none
right,-0.24225352,-0.0968644917011261,none
left,0.15774648000000002,0.15255799889564514,none
center,-0.04225352,0.03208104148507118,none
right,-0.24225352,-0.1316489279270172,none
left,0.15774648000000002,0.1674531102180481,valid
center,-0.04225352,0.12107446789741516,none
right,-0.24225352,-0.05392565205693245,none
left,0.15774648000000002,0.13090597093105316,none
center,-0.04225352,0.055156223475933075,none
right,-0.24225352,-0.07992053031921387,train
left,0.15774648000000002,0.15481339395046234,none
center,-0.04225352,0.08176024258136749,none
right,-0.24225352,-0.11042706668376923,none
left,0.15774648000000002,0.13746041059494019,none
center,-0.04225352,0.2162446230649948,none
right,-0.24225352,-0.09700298309326172,none
left,0.15774648000000002,0.14256520569324493,none
center,-0.04225352,0.13697339594364166,none
right,-0.24225352,-0.06044835224747658,none
